Station, StationDesc, DateTime, Sample_Date, Sample_Time, RoundedDepth_m,Salinity_ppt,Temp_C,DO_mgL,pH,Turbidity_ntu,Chl_ugL
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 08:06:00.0, 07/15/2016, 08:06:00,1,13.09,29.16,6.1,7.67,3.9, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 08:08:00.0, 07/15/2016, 08:08:00,0.5,13.08,29.24,6.13,7.68,3.6, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 09:02:00.0, 07/15/2016, 09:02:00,2.5,13.14,29.25,5.47,7.59,4.6, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 09:04:00.0, 07/15/2016, 09:04:00,1.5,13.09,29.33,6.17,7.68,3.3, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 09:06:00.0, 07/15/2016, 09:06:00,1,13.05,29.39,6.54,7.73,3.7, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 09:08:00.0, 07/15/2016, 09:08:00,0.5,13.04,29.48,6.6,7.75,3.4, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 10:02:00.0, 07/15/2016, 10:02:00,2.5,13.15,29.24,5.74,7.62,5.8, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 10:04:00.0, 07/15/2016, 10:04:00,1.5,13.1,29.28,6.08,7.67,3.7, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 10:06:00.0, 07/15/2016, 10:06:00,1,13.07,29.49,6.68,7.75,3.3, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 10:08:00.0, 07/15/2016, 10:08:00,0.5,13.05,29.62,6.8,7.78,3.5, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 11:02:00.0, 07/15/2016, 11:02:00,2.5,13.16,29.26,5.8,7.64,5.8, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 11:04:00.0, 07/15/2016, 11:04:00,1.5,13.13,29.46,6.27,7.71,4.2, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 11:06:00.0, 07/15/2016, 11:06:00,1,13.08,29.7,6.64,7.75,3.3, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 11:08:00.0, 07/15/2016, 11:08:00,0.5,13.09,29.73,6.77,7.78,3.2, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 12:02:00.0, 07/15/2016, 12:02:00,2.5,13.18,29.34,6.17,7.69,5.6, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 12:04:00.0, 07/15/2016, 12:04:00,1.5,13.09,29.81,6.74,7.77,3.7, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 12:06:00.0, 07/15/2016, 12:06:00,1,13.11,29.81,6.77,7.77,3.7, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 12:08:00.0, 07/15/2016, 12:08:00,0.5,13.12,29.82,6.79,7.78,3.6, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 13:02:00.0, 07/15/2016, 13:02:00,2.5,13.15,29.6,6.71,7.76,4.1, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 13:04:00.0, 07/15/2016, 13:04:00,1.5,13.12,30,7.08,7.81,3.6, 5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 13:06:00.0, 07/15/2016, 13:06:00,1,13.09,30.11,7.13,7.83,3.8, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 13:08:00.0, 07/15/2016, 13:08:00,0.5,13.09,30.12,7.15,7.84,3.3, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 14:02:00.0, 07/15/2016, 14:02:00,2.5,13.13,29.79,7.09,7.8,3.9, 6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 14:04:00.0, 07/15/2016, 14:04:00,1.5,13.07,29.98,7.33,7.84,4.8, 6.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 14:06:00.0, 07/15/2016, 14:06:00,1,13.06,30.12,7.45,7.87,4.3, 5.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 14:08:00.0, 07/15/2016, 14:08:00,0.5,13.06,30.2,7.49,7.87,4.3, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 15:02:00.0, 07/15/2016, 15:02:00,2.5,13.16,29.52,5.83,7.64,7.8, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 15:04:00.0, 07/15/2016, 15:04:00,1.5,13.08,29.9,6.99,7.79,5.1, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 15:06:00.0, 07/15/2016, 15:06:00,1,13.04,30.24,7.3,7.85,4.2, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 15:08:00.0, 07/15/2016, 15:08:00,0.5,13.04,30.41,7.39,7.87,3.9, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 16:02:00.0, 07/15/2016, 16:02:00,2.5,13.19,29.38,6.61,7.74,6, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 16:04:00.0, 07/15/2016, 16:04:00,1.5,13.08,29.71,6.87,7.75,4.8, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 16:06:00.0, 07/15/2016, 16:06:00,1,13.06,29.98,7.15,7.8,4.7, 6.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 16:08:00.0, 07/15/2016, 16:08:00,0.5,12.97,30.69,7.48,7.88,3.6, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 17:02:00.0, 07/15/2016, 17:02:00,2.5,13.17,29.38,6.08,7.65,7.7, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 17:04:00.0, 07/15/2016, 17:04:00,1.5,13.06,30.07,7,7.8,5.1, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 17:06:00.0, 07/15/2016, 17:06:00,1,12.96,30.48,7.46,7.89,4.2, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 17:08:00.0, 07/15/2016, 17:08:00,0.5,12.95,30.78,7.89,7.95,3.6, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 18:02:00.0, 07/15/2016, 18:02:00,2.5,13.21,29.3,5.74,7.61,7.2, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 18:04:00.0, 07/15/2016, 18:04:00,1.5,13.05,29.99,6.82,7.75,5.3, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 18:06:00.0, 07/15/2016, 18:06:00,1,12.96,30.43,7.47,7.87,4.1, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 18:08:00.0, 07/15/2016, 18:08:00,0.5,13.01,31.09,8.85,8.06,3.1, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 19:02:00.0, 07/15/2016, 19:02:00,2.5,13.2,29.33,5.44,7.58,8.4, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 19:04:00.0, 07/15/2016, 19:04:00,1.5,13.09,29.83,6.75,7.69,4.6, 5.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 19:06:00.0, 07/15/2016, 19:06:00,1,13.01,30.88,8.49,7.94,3.3, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 19:08:00.0, 07/15/2016, 19:08:00,0.5,13,30.92,8.74,8.04,3.3, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 20:02:00.0, 07/15/2016, 20:02:00,2.5,13.17,29.49,5.43,7.57,6.2, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 20:04:00.0, 07/15/2016, 20:04:00,1.5,13.1,29.91,6.61,7.71,4.5, 5.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 20:06:00.0, 07/15/2016, 20:06:00,1,13.14,30.85,8.06,7.94,3.7, 5.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 20:08:00.0, 07/15/2016, 20:08:00,0.5,13.15,30.84,8.19,7.99,4, 5.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 21:02:00.0, 07/15/2016, 21:02:00,2.5,13.14,29.6,6.12,7.68,4.5, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 21:04:00.0, 07/15/2016, 21:04:00,1.5,12.96,30.17,7.41,7.87,4.1, 6.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 21:06:00.0, 07/15/2016, 21:06:00,1,12.96,30.14,7.49,7.88,4.6, 5.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 21:08:00.0, 07/15/2016, 21:08:00,0.5,12.95,30.15,7.53,7.89,4.4, 5.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 22:02:00.0, 07/15/2016, 22:02:00,2,13.1,29.94,6.84,7.78,4.7, 5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 22:04:00.0, 07/15/2016, 22:04:00,1.5,13.11,29.93,6.92,7.8,5.1, 5.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 22:06:00.0, 07/15/2016, 22:06:00,1,13.1,29.94,6.9,7.8,5.2, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 22:08:00.0, 07/15/2016, 22:08:00,0.5,13.09,29.93,6.95,7.81,4.5, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 23:02:00.0, 07/15/2016, 23:02:00,2.5,13.13,29.83,6.75,7.75,5.1, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 23:04:00.0, 07/15/2016, 23:04:00,1.5,13.13,29.84,6.77,7.75,4.4, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 23:06:00.0, 07/15/2016, 23:06:00,1,13.13,29.82,6.78,7.76,4.3, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 23:08:00.0, 07/15/2016, 23:08:00,0.5,13.13,29.83,6.76,7.76,4.6, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 00:02:00.0, 07/16/2016, 00:02:00,2.5,13.15,29.87,6.79,7.74,4.5, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 00:04:00.0, 07/16/2016, 00:04:00,1.5,13.15,29.88,6.79,7.75,4.7, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 00:06:00.0, 07/16/2016, 00:06:00,1,13.15,29.86,6.82,7.76,4.5, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 00:08:00.0, 07/16/2016, 00:08:00,0.5,13.16,29.84,6.89,7.79,4.5, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 01:02:00.0, 07/16/2016, 01:02:00,2.5,13.14,29.82,6.78,7.74,4, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 01:04:00.0, 07/16/2016, 01:04:00,1.5,13.13,29.82,6.81,7.74,4.1, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 01:06:00.0, 07/16/2016, 01:06:00,1,13.13,29.81,6.83,7.74,4, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 01:08:00.0, 07/16/2016, 01:08:00,0.5,13.12,29.8,6.81,7.77,4.2, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 02:02:00.0, 07/16/2016, 02:02:00,2.5,13.14,29.72,6.35,7.69,3.9, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 02:04:00.0, 07/16/2016, 02:04:00,1.5,13.14,29.71,6.34,7.69,4, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 02:06:00.0, 07/16/2016, 02:06:00,1,13.13,29.72,6.34,7.69,4.2, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 02:08:00.0, 07/16/2016, 02:08:00,0.5,13.14,29.69,6.32,7.71,10.2, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 03:02:00.0, 07/16/2016, 03:02:00,2.5,13.13,29.45,6.13,7.66,4.3, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 03:04:00.0, 07/16/2016, 03:04:00,1.5,13.13,29.45,6.15,7.67,4.1, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 03:06:00.0, 07/16/2016, 03:06:00,1,13.13,29.44,6.17,7.67,3.9, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 03:09:00.0, 07/16/2016, 03:09:00,0.5,13.13,29.43,6.2,7.66,4, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 04:02:00.0, 07/16/2016, 04:02:00,2.5,13.14,29.35,6.08,7.64,4.3, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 04:04:00.0, 07/16/2016, 04:04:00,1.5,13.14,29.34,6.13,7.65,4.2, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 04:06:00.0, 07/16/2016, 04:06:00,1,13.13,29.34,6.2,7.65,4.2, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 04:08:00.0, 07/16/2016, 04:08:00,0.5,13.15,29.34,6.17,7.67,4.3, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 05:02:00.0, 07/16/2016, 05:02:00,2.5,13.09,29.38,6.01,7.64,4.8, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 05:04:00.0, 07/16/2016, 05:04:00,1.5,13.07,29.38,6.09,7.65,4.6, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 05:06:00.0, 07/16/2016, 05:06:00,1,13.08,29.37,6.13,7.66,5, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 05:08:00.0, 07/16/2016, 05:08:00,0.5,13.06,29.39,6.12,7.67,4.3, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 06:02:00.0, 07/16/2016, 06:02:00,2.5,13.04,29.43,5.86,7.62,5.6, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 06:04:00.0, 07/16/2016, 06:04:00,1.5,13.06,29.43,6.01,7.63,5.3, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 06:06:00.0, 07/16/2016, 06:06:00,1,13.05,29.43,6.08,7.64,4.4, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 06:09:00.0, 07/16/2016, 06:09:00,0.5,13.04,29.43,6.08,7.65,4.6, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 07:02:00.0, 07/16/2016, 07:02:00,2.5,13.1,29.35,5.59,7.57,8.3, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 07:04:00.0, 07/16/2016, 07:04:00,1.5,13.07,29.4,5.97,7.61,4.7, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 07:06:00.0, 07/16/2016, 07:06:00,1,13.06,29.42,6.06,7.62,4.8, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 07:08:00.0, 07/16/2016, 07:08:00,0.5,13.06,29.42,6.1,7.65,4.7, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 08:02:00.0, 07/16/2016, 08:02:00,2.5,13.08,29.37,5.27,7.56,8.4, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 08:04:00.0, 07/16/2016, 08:04:00,1.5,13.05,29.53,6.24,7.62,4.8, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 08:06:00.0, 07/16/2016, 08:06:00,1,13.03,29.59,6.42,7.68,5.1, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 08:08:00.0, 07/16/2016, 08:08:00,0.5,13.03,29.59,6.45,7.7,5, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 09:02:00.0, 07/16/2016, 09:02:00,2.5,13.11,29.38,5.73,7.61,6.5, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 09:04:00.0, 07/16/2016, 09:04:00,1.5,13.03,29.59,6.39,7.66,5, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 09:06:00.0, 07/16/2016, 09:06:00,1,13.03,29.7,6.64,7.7,5.1, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 09:08:00.0, 07/16/2016, 09:08:00,0.5,13.02,29.77,6.69,7.72,4.4, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 10:02:00.0, 07/16/2016, 10:02:00,2.5,13.12,29.62,5.92,7.61,5.8, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 10:04:00.0, 07/16/2016, 10:04:00,1.5,13.14,29.68,6.11,7.62,5.2, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 10:06:00.0, 07/16/2016, 10:06:00,1,13.09,29.75,6.29,7.65,4.6, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 10:08:00.0, 07/16/2016, 10:08:00,0.5,13.05,29.91,6.78,7.7,3.8, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 11:02:00.0, 07/16/2016, 11:02:00,2.5,13.1,29.57,6.1,7.62,7.2, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 11:04:00.0, 07/16/2016, 11:04:00,1.5,13.08,29.63,6.27,7.63,6.2, 5.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 11:06:00.0, 07/16/2016, 11:06:00,1,13.09,29.66,6.31,7.64,5.8, 5.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 11:08:00.0, 07/16/2016, 11:08:00,0.5,13.1,29.91,6.72,7.69,4.6, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 12:02:00.0, 07/16/2016, 12:02:00,2.5,13.13,29.65,5.93,7.61,6.5, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 12:04:00.0, 07/16/2016, 12:04:00,1.5,13.13,29.79,6.69,7.65,5.7, 6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 12:06:00.0, 07/16/2016, 12:06:00,1,13.14,30.24,6.99,7.71,4.6, 6.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 12:08:00.0, 07/16/2016, 12:08:00,0.5,13.14,30.52,6.99,7.75,3.7, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 13:02:00.0, 07/16/2016, 13:02:00,2.5,13.14,29.85,6.34,7.69,7.1, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 13:04:00.0, 07/16/2016, 13:04:00,1.5,13.14,30.01,6.96,7.71,4.7, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 13:06:00.0, 07/16/2016, 13:06:00,1,13.18,30.15,7.47,7.8,4.9, 7.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 13:08:00.0, 07/16/2016, 13:08:00,0.5,13.16,30.28,7.49,7.82,4.6, 6.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 14:02:00.0, 07/16/2016, 14:02:00,2,13.18,30.2,7.25,7.81,5.1, 5.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 14:05:00.0, 07/16/2016, 14:05:00,1.5,13.17,30.19,7.18,7.82,5, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 14:07:00.0, 07/16/2016, 14:07:00,1,13.17,30.24,7.34,7.83,5.3, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 14:09:00.0, 07/16/2016, 14:09:00,0.5,13.16,30.27,7.39,7.85,4.9, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 15:02:00.0, 07/16/2016, 15:02:00,2,13.17,30.46,7.76,7.91,5.6, 5.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 15:05:00.0, 07/16/2016, 15:05:00,1.5,13.15,30.48,7.77,7.92,4.6, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 15:07:00.0, 07/16/2016, 15:07:00,1,13.15,30.47,7.78,7.92,4.7, 5.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 15:09:00.0, 07/16/2016, 15:09:00,0.5,13.15,30.48,7.79,7.93,5.5, 5.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 16:02:00.0, 07/16/2016, 16:02:00,2,13.14,30.58,7.4,7.89,5.9, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 16:04:00.0, 07/16/2016, 16:04:00,1.5,13.11,30.68,7.94,7.95,4.9, 7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 16:06:00.0, 07/16/2016, 16:06:00,1,13.12,30.69,7.94,7.95,5, 6.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 16:08:00.0, 07/16/2016, 16:08:00,0.5,13.12,30.69,7.89,7.96,4.7, 5.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 17:02:00.0, 07/16/2016, 17:02:00,2.5,13.09,30.71,7.59,7.91,6.9, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 17:04:00.0, 07/16/2016, 17:04:00,1.5,13.1,30.71,7.73,7.94,5.9, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 17:06:00.0, 07/16/2016, 17:06:00,1,13.1,30.71,7.73,7.93,6.6, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 17:08:00.0, 07/16/2016, 17:08:00,0.5,13.09,30.71,7.73,7.94,5.6, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 18:02:00.0, 07/16/2016, 18:02:00,2,13.1,30.54,7.4,7.9,6.7, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-16 18:04:00.0, 07/16/2016, 18:04:00,1.5,13.08,30.56,7.54,7.91,5.8, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-18 07:06:00.0, 07/18/2016, 07:06:00,2.5,13.17,29.59,6.1,7.66,, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-18 07:09:00.0, 07/18/2016, 07:09:00,1.5,13.15,29.59,6.23,7.67,, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-18 07:10:00.0, 07/18/2016, 07:10:00,1,13.15,29.6,6.22,7.67,, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:02:00.0, 07/21/2016, 09:02:00,1.5,12.98,29.31,6.28,7.6,, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:04:00.0, 07/21/2016, 09:04:00,1.5,12.96,29.35,6.4,7.64,, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:06:00.0, 07/21/2016, 09:06:00,1,12.96,29.46,6.45,7.65,, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:08:00.0, 07/21/2016, 09:08:00,0.5,12.95,29.67,6.41,7.66,, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:19:00.0, 07/21/2016, 09:19:00,2,13.52,29.39,6.27,7.92,6.1, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:21:00.0, 07/21/2016, 09:21:00,1.5,13.5,29.45,6.35,7.94,5.2, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:23:00.0, 07/21/2016, 09:23:00,0.5,13.49,29.59,6.46,7.96,4.7, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 09:25:00.0, 07/21/2016, 09:25:00,0.5,13.49,29.8,6.46,7.96,3.9, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 10:02:00.0, 07/21/2016, 10:02:00,2.5,13.55,29.38,5.59,7.83,8.6, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 10:04:00.0, 07/21/2016, 10:04:00,1.5,13.49,29.52,6.21,7.96,5.6, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 10:06:00.0, 07/21/2016, 10:06:00,1,13.5,29.67,6.6,8.01,4.8, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 10:08:00.0, 07/21/2016, 10:08:00,0.5,13.48,30,6.73,8.03,3.6, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 11:02:00.0, 07/21/2016, 11:02:00,2.5,13.55,29.41,5.82,7.89,9.9, 10.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 11:04:00.0, 07/21/2016, 11:04:00,1.5,13.5,29.52,6.43,8.01,5.1, 5.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 11:06:00.0, 07/21/2016, 11:06:00,1,13.49,30.05,6.93,8.08,4.3, 5.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:39:00.0, 07/21/2016, 12:39:00,2,13.55,29.64,6.19,7.97,6.3, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:41:00.0, 07/21/2016, 12:41:00,1.5,13.52,29.97,6.9,8.07,4.1, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:43:00.0, 07/21/2016, 12:43:00,1,13.5,30.86,7.43,8.16,3.3, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:45:00.0, 07/21/2016, 12:45:00,0.5,13.5,30.93,7.44,8.16,3.1, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:51:00.0, 07/21/2016, 12:51:00,2,13.54,29.64,6.19,7.97,6.5, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:53:00.0, 07/21/2016, 12:53:00,1.5,13.54,29.64,6.19,7.97,6.5, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:55:00.0, 07/21/2016, 12:55:00,1,13.5,30.82,7.41,8.18,3.3, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 12:57:00.0, 07/21/2016, 12:57:00,0.5,13.51,30.93,7.53,8.18,3.3, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 13:02:00.0, 07/21/2016, 13:02:00,2.5,13.55,29.61,6.24,7.97,7, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-21 13:04:00.0, 07/21/2016, 13:04:00,1.5,13.53,30.21,7.23,8.18,3.9, 6.5
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 12:26:00.0, 08/01/2016, 12:26:00,2,13.03,30.43,5.92,8.26,8.3, 
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 12:28:00.0, 08/01/2016, 12:28:00,1.5,13,30.58,6.32,8.28,8.1, 
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 12:31:00.0, 08/01/2016, 12:31:00,1,13.02,30.57,6.38,8.29,8.8, 
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 12:33:00.0, 08/01/2016, 12:33:00,0.5,13.03,31.12,7.03,8.38,5.6, 
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 13:02:00.0, 08/01/2016, 13:02:00,2,13,30.56,6.26,8.27,6.1, 
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 13:04:00.0, 08/01/2016, 13:04:00,1.5,13.04,30.6,6.59,8.32,6.9, 
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 13:07:00.0, 08/01/2016, 13:07:00,1,13.03,30.74,7.23,8.4,6.4, 
XFG4618, Harris Creek MD DNR Profiler, 2016-08-01 13:08:00.0, 08/01/2016, 13:08:00,0.5,13.03,30.94,7.08,8.4,6.6, 
